1.199370	-2.999305	-3.799837	5.338870	
1.137318	-4.048332	-3.777890	-0.844359	
1.104346	3.256555	2.286336	3.390512	
1.138401	-0.389559	6.150738	-5.633958	
1.137688	-4.447849	-3.721148	3.623437	
1.126625	-4.611072	4.069311	0.601846	
1.178677	-4.211377	5.676287	5.173264	
1.127121	2.016301	-2.541259	1.514249	
1.158737	-7.640015	-2.760047	3.700816	
1.153274	-1.260261	0.585944	7.010830	
1.111074	3.865052	6.993139	5.763143	
1.115604	4.403326	5.288060	4.554959	
1.126930	7.430603	4.013573	3.517232	
1.192850	-6.833114	1.378770	6.405109	
1.185025	-0.556686	-9.732072	-1.861749	
1.100108	4.250031	3.499595	-0.789872	
1.119363	2.953404	1.059652	4.219668	
1.122262	0.031842	-3.440299	2.938670	
1.193569	-5.173737	5.240543	-1.339336	
1.133985	-1.259885	6.829961	3.617221	
1.134218	7.871083	3.054321	-4.261320	
1.105852	-5.503630	-0.061967	-6.560290	
1.123191	-2.198665	-7.580480	-3.345410	
1.108515	-2.538414	-7.420363	-0.928631	
1.195120	2.312088	8.602166	0.837427	
1.141607	-3.323124	-3.513823	7.270393	
1.109183	-8.230380	-2.178816	-3.154695	
1.151441	8.041323	-2.123302	0.144758	
1.118499	0.926752	-5.642058	6.082905	
1.153846	3.328802	-7.862343	-4.193880	
1.143789	-0.615271	0.469488	0.271056	
1.156526	4.417931	-4.690815	-0.576427	
1.144196	3.809291	-1.332100	-6.646398	
1.162580	-5.186743	-2.480895	-7.804646	
1.120521	8.568994	-4.688644	-1.174497	
1.195851	0.329311	8.709910	-3.397780	
1.199350	0.013306	7.323921	2.493747	
1.144886	5.168532	-6.061902	-2.205392	
1.183183	-2.152019	-8.884890	1.165199	
1.180968	-4.974608	3.593004	-4.564290	
1.103732	1.619063	-7.599637	0.533465	
1.177271	5.758886	-1.796627	-1.349251	
1.164178	7.036638	-1.826862	4.228020	
1.100906	-2.517610	1.076382	-5.255613	
1.103417	-1.743952	-4.435216	8.646105	
1.168474	2.787728	-6.570699	-5.930201	
1.132773	-2.593046	3.625068	-1.212656	
1.100676	7.409295	3.479624	3.370765	
1.167391	-1.729758	0.400936	6.296767	
1.144016	7.751413	3.117161	-3.589365	
1.192269	-8.955801	-3.328151	-2.070108	
1.131669	-1.263858	7.382322	-3.267625	
1.127225	4.084363	2.738969	-3.837547	
1.165971	-8.236638	1.400643	0.656276	
1.114016	7.351693	-3.854983	2.931297	
1.163497	-7.752372	6.013940	0.529462	
1.132297	0.065809	-3.391761	5.795410	
1.182061	-3.771459	-2.823951	1.762274	
1.152876	0.374292	-2.356332	1.933207	
1.108144	3.173575	-2.975675	3.833392	
1.126871	-3.002862	6.675405	2.371750	
1.163674	-0.069407	-0.555896	4.280477	
1.127672	5.918782	-1.917927	-0.888667	
1.105117	-4.248126	-1.309466	0.414928	
1.106162	0.727296	-6.971339	5.011481	
1.191824	7.290975	-0.874301	-3.117820	
1.129190	7.511306	-5.564669	-3.134254	
1.152349	-3.149553	-6.709888	0.016701	
1.166094	-7.900302	3.704988	4.811379	
1.142784	-7.855475	1.616884	3.430311	
1.105053	-4.075543	3.953122	-5.917870	
1.130279	-1.205434	-6.235186	3.804482	
1.171915	0.813072	2.575439	-3.582786	
1.197240	-0.554277	1.062864	5.319844	
1.138661	-2.543952	-0.082790	7.781284	
1.162496	-3.386153	3.990650	7.931402	
1.141408	-0.050493	7.190935	0.196027	
1.155406	4.907119	6.806537	-2.228679	
1.131526	1.503630	6.053343	-5.509725	
1.123461	-0.283047	-2.047483	-1.700061	
1.173742	1.406666	3.135438	-2.488061	
1.197611	1.865604	-6.065679	-2.474481	
1.142812	4.656340	7.616125	4.451291	
1.126426	4.262104	7.404106	3.821026	
1.195790	2.224326	1.260887	4.503952	
1.110586	7.974910	-4.469107	3.444980	
1.159838	-0.101492	-1.257935	-8.642241	
1.185180	3.760633	-4.887831	0.013282	
1.186296	-6.828521	-1.227998	-3.200746	
1.107288	4.319684	3.844290	7.586332	
1.127479	-2.934818	5.843655	-3.030540	
1.107303	3.412624	-0.439308	8.462530	
1.144349	4.592024	3.120945	2.980875	
1.137459	0.136787	-3.604133	-2.787904	
1.197326	-6.774292	-4.016416	-0.201705	
1.138355	3.048810	6.809259	3.196347	
1.186432	-0.302353	2.397046	-7.026458	
1.164760	5.139045	-0.938687	-0.257829	
1.112293	6.440993	1.966239	5.066605	
1.151261	-0.345798	-5.394319	-2.419439	
1.100535	7.653097	5.265270	0.203126	
1.105985	0.052608	0.798816	9.121290	
1.197996	0.325960	-2.771981	1.644852	
1.176224	7.508751	6.174902	-1.530068	
1.129469	-5.030330	-3.592272	-0.269035	
1.165663	0.452221	2.776122	-9.534182	
1.134991	-8.258151	5.248116	0.901044	
1.124479	4.540438	-3.895873	-5.405231	
1.197931	-3.408861	0.179940	7.954722	
1.184517	-2.185428	0.650285	-9.422435	
1.127490	6.051023	7.218365	0.090377	
1.176642	-2.572916	6.304915	4.541296	
1.110700	4.795778	-1.643922	-6.533623	
1.155614	1.590272	-6.924757	-5.887317	
1.132496	5.781356	-5.793183	3.536131	
1.164592	-0.110785	-5.729366	-4.384570	
1.160241	-2.422914	6.148617	-1.990301	
1.195240	4.599769	-4.964360	-5.934370	
1.140029	2.615013	-4.953292	2.710223	
1.167423	-0.046440	-2.452823	-8.083724	
1.135790	4.969259	-2.233188	-1.597126	
1.115880	0.080216	0.317539	8.696914	
1.192269	1.545716	-3.841350	-6.595367	
1.100983	1.689308	-8.379951	3.891972	
1.188297	8.238301	-0.138480	3.026344	
1.161986	-4.942721	-4.264508	0.128600	
1.135681	2.147037	-4.753439	-4.331261	
1.145479	-0.515126	0.444374	-9.188751	
1.168908	4.602418	2.920363	3.156107	
1.111188	-5.784090	3.597319	6.127834	
1.113073	7.490108	-0.363790	1.443660	
1.184937	2.613718	-5.770895	-1.604459	
1.183155	4.474626	6.012607	-2.794379	
1.191689	6.121694	1.457542	-6.524594	
1.193281	-6.557089	2.175139	7.094703	
1.161842	-5.730736	1.467731	-8.049098	
1.101099	-6.199299	-3.256539	-2.685934	
1.170287	-3.731713	-2.520631	5.706080	
1.132189	2.964731	-8.125363	-4.493394	
1.127006	2.102338	-8.594237	0.140422	
1.189406	-3.610727	-3.252370	-0.199477	
1.140960	-2.368646	-2.913646	-4.974000	
1.187533	-0.086602	0.443726	2.150631	
1.173015	-3.612935	0.375847	3.613180	
1.179554	-0.497052	3.152063	8.652485	
1.110213	5.756475	7.139621	3.924010	
1.145320	-1.347718	0.243737	-7.628211	
1.100880	-4.131961	-1.384299	1.498500	
1.151976	-4.932148	1.873356	7.729870	
1.134285	4.453633	6.106304	0.373734	
1.149522	5.141733	-0.362512	-0.710890	
1.116693	0.611469	1.684367	-6.111229	
1.118313	-0.782948	-8.847496	1.779109	
1.177256	1.732410	-4.115543	6.037113	
1.164493	-3.565526	-0.175428	-5.681054	
1.188320	3.486771	7.117461	-2.252194	
1.159574	-2.265523	-3.915269	-5.843920	
1.148595	-0.766638	-4.682954	3.886275	
1.167748	4.592697	8.114656	-0.918742	
1.117605	7.256347	1.922943	-6.462354	
1.169063	-9.012651	-3.161193	0.450006	
1.166529	-2.824072	-3.502985	-5.887648	
1.161074	-6.330128	-3.035827	-1.415841	
1.182535	1.601321	2.886706	5.815987	
1.116896	-1.322110	-5.658041	-4.973305	
1.168145	5.191140	-5.517986	2.706542	
1.164459	3.308971	7.956480	2.271845	
1.133187	6.884701	-1.096478	-1.825100	
1.166128	7.314717	-4.086057	2.889245	
1.117785	2.910765	4.330208	-5.749832	
1.138311	-2.544477	7.447433	2.280681	
1.137611	-6.243404	-6.347781	1.740161	
1.124778	-0.177366	0.477924	6.767705	
1.118157	-1.156963	-4.349464	-5.349294	
1.162393	0.025012	3.550225	-6.839417	
1.145635	-3.714482	-8.966987	-2.357398	
1.151825	-4.034906	-1.704771	5.005226	
1.145949	5.025861	3.783472	6.460321	
1.191825	5.089791	-2.407441	6.535975	
1.111649	-0.914525	-6.416333	-6.279833	
1.169263	2.750912	3.984221	-6.606532	
1.183639	-2.417802	-4.870133	1.942541	
1.135908	1.255748	4.872477	-7.325800	
1.165487	-5.542490	-2.517395	3.882729	
1.175962	-0.305855	8.863190	0.365321	
1.104053	-5.594100	-3.101933	2.550180	
1.111246	3.585399	-4.184110	6.210357	
1.175713	6.350381	5.595998	-2.874507	
1.182002	7.444920	4.376262	2.250932	
1.154353	-0.733248	6.989430	3.675404	
1.118279	5.349715	-2.168341	-5.955722	
1.137987	0.983190	-1.563584	-3.804845	
1.140094	-6.035770	-1.090643	-7.395550	
1.195629	-2.982440	5.151694	5.689775	
1.111531	-3.102569	6.167166	-2.159864	
1.125732	8.004851	1.713051	0.004927	
1.194546	4.782716	-7.611308	-2.429406	
1.161518	-2.899219	-2.225994	4.026947	
1.142044	5.108648	-5.652548	-2.250503	
1.151947	7.653538	3.050201	-1.233463	
1.154373	-4.801818	2.653890	-7.743225	
1.114621	7.810034	-1.787305	-3.699288	
1.117233	-4.667031	-0.932648	2.224211	
1.144027	-4.010078	-0.481690	4.597760	
1.100138	-2.164658	1.408553	5.287427	
1.131120	4.825945	4.984322	-1.272605	
1.169824	-9.407760	0.858068	0.019700	
1.121520	5.100959	-2.103114	-1.152490	
1.105118	-2.675387	-1.837013	-8.016069	
1.104078	-7.604259	3.024151	-0.329126	
1.190963	-5.815610	-4.709305	-2.635733	
1.129839	3.091929	3.598771	3.538198	
1.129724	-0.359307	7.719869	-6.050537	
1.138470	-3.409642	7.319688	1.957768	
1.165878	7.409700	-1.865317	-2.080974	
1.105560	1.978550	0.336980	-8.939584	
1.192215	-1.340724	-4.158452	8.081938	
1.192243	-6.317308	5.714958	-4.406849	
1.185087	-7.661437	-2.589230	-4.466657	
1.145910	2.685051	0.549834	-4.195970	
1.199549	5.630617	6.284835	-4.917116	
1.184869	-0.848576	0.646402	-4.988848	
1.115581	-6.663578	-1.624168	0.122180	
1.199494	-5.284498	5.032743	-2.044671	
1.119820	-5.394686	6.508018	-0.390262	
1.142872	0.769428	-5.811840	-3.044113	
1.113479	6.167970	1.114489	-1.568250	
1.199653	5.062630	-3.003904	-5.399209	
1.169376	-3.542025	4.751432	-2.392490	
1.156750	-2.444276	7.114279	-3.992934	
1.191126	1.593757	2.556087	5.500142	
1.186874	-2.313149	0.512004	-0.303432	
1.170215	-6.041619	-7.730408	1.364038	
1.198629	5.224763	6.021085	-3.717191	
1.158309	8.117485	2.035459	2.579374	
1.101006	2.489864	-3.778822	8.323126	
1.160117	-6.146345	-3.582711	-0.585158	
1.172404	5.740407	0.152770	-1.879969	
1.118306	-7.078016	0.188440	3.165193	
1.122468	0.261829	-5.271218	-6.858086	
1.140355	-0.624039	0.731677	8.729525	
1.182764	7.546616	0.452548	3.007876	
1.182035	-4.289607	-1.714112	-4.630470	
1.150542	5.997500	-1.577665	0.035213	
1.172914	-0.919599	-7.417861	5.248897	
1.122699	5.933074	2.644025	1.255862	
1.168634	7.052755	-1.471289	-2.389889	
1.130106	-4.790846	1.110524	-4.024015	
1.161718	-7.426396	1.548975	1.066643	
1.127628	4.706429	2.317111	4.481415	
1.191910	-8.105141	3.577233	-0.399125	
1.143918	-5.617574	-1.166953	6.777437	
1.166502	3.322415	-3.062303	-8.525283	
1.183830	-3.198308	5.544818	4.129323	
1.126322	-4.720866	-1.865637	-6.499143	
1.136234	-0.853758	-2.686782	-3.504412	
1.117533	3.726111	-4.380547	-4.773242	
1.177854	0.692742	3.377984	8.725964	
1.159856	-5.326030	1.715876	2.670365	
1.196096	-6.841246	-2.149753	-0.054207	
1.102830	-0.562981	5.974094	3.822412	
1.102240	3.052077	2.248148	2.923479	
1.145406	-5.703010	4.959752	-5.177818	
1.111730	-0.511135	-9.201058	-0.119892	
1.125984	0.211666	-9.390638	-1.038996	
1.109588	-3.578182	-7.071006	5.191875	
1.183637	-7.734512	3.191783	2.975929	
1.105010	1.734641	-8.811056	2.962571	
1.186739	0.217279	3.983000	4.325683	
1.168758	-5.660532	-1.123651	4.601867	
1.130182	3.665225	-4.571573	3.858053	
1.183250	-8.729155	2.904705	-1.274021	
1.191457	6.588349	3.107096	-4.181422	
1.168064	-7.104449	4.652059	4.247172	
1.149633	3.087551	-0.564741	-2.157128	
1.144112	0.993017	-3.424741	1.785219	
1.164827	5.133199	0.385691	4.152628	
1.141908	-1.788296	-6.411222	3.370176	
1.177347	1.489075	-3.211731	7.994414	
1.163818	7.966421	-2.426748	5.156752	
1.161880	-1.083036	2.552334	-4.871344	
1.109783	-7.621814	0.301484	-2.481745	
1.163567	-6.544754	2.389703	6.849105	
1.120822	8.666307	3.190876	-2.240393	
1.113314	0.205888	-6.548580	2.443678	
1.198183	4.221962	6.236096	-3.099224	
1.122674	0.462248	-7.030783	0.848955	
1.125923	-2.874537	-2.237306	8.821930	
1.131131	-4.194587	-3.031338	2.048675	
1.197904	-6.970809	-4.143130	1.682446	
1.119931	-1.725372	-1.238154	-3.240585	
1.165754	3.587358	3.203331	4.805341	
1.170427	2.880147	-5.180448	7.736356	
1.153234	0.325520	4.490174	2.990944	
1.176066	-3.594838	5.506661	1.524460	
1.152571	-5.457502	5.167052	0.075874	
1.135836	-2.056361	-7.525334	1.993136	
1.185599	-6.991595	-2.438317	2.539914	
1.121955	-3.947186	-5.594848	5.113223	
1.184686	5.445407	-4.843418	6.257609	
1.133520	3.138844	-7.618351	4.702289	
1.113114	5.467716	-2.831892	2.548570	
1.153668	2.782090	-5.620589	-4.810663	
1.109558	-3.309925	-1.806779	8.523816	
1.119241	-0.992553	0.726131	7.050574	
1.193606	7.280873	0.629591	-1.398178	
1.124926	-1.639303	7.458594	-3.541249	
1.136446	1.724558	4.580201	0.786766	
1.101206	-7.694625	-1.407871	-4.785451	
1.147914	8.551927	-1.963027	1.874907	
1.194806	6.792583	1.562784	-3.209905	
1.149145	-4.093280	-3.518657	-2.505783	
1.174425	1.234910	-1.464627	0.259150	
1.139366	-3.696526	0.415806	-1.960533	
1.116827	6.727687	-4.857949	2.363629	
1.174275	-5.616875	-6.177963	3.442759	
1.155328	-0.354091	1.788943	-4.273801	
1.147811	4.213363	-5.098782	1.910387	
1.145293	3.612716	7.031533	-1.517698	
1.180662	3.280020	-6.215371	1.409596	
1.126233	-3.235164	2.036365	3.985383	
1.151314	1.803139	-7.730213	1.202190	
1.197199	0.782544	4.631354	-4.296905	
1.147472	7.439925	-4.972687	3.117487	
1.197092	5.740309	-3.273465	4.301875	
1.162785	-5.541763	-4.814846	-2.535918	
1.156975	-5.132787	-6.126888	0.044021	
1.143178	-1.498842	7.818493	-5.394722	
1.135731	-3.487851	-1.401292	6.366172	
1.186906	2.990710	5.468353	-0.559816	
1.196405	2.473987	7.386875	-0.111473	
1.103399	-4.888516	6.372347	1.015240	
1.128017	-8.385111	-2.263750	4.422837	
1.198491	-6.160110	-2.449942	-4.573413	
1.194335	-5.345581	-3.798763	-6.436323	
1.145679	-2.496463	-3.621766	0.670158	
1.128454	-6.440563	1.207542	5.561114	
1.158710	2.181483	1.036167	0.495616	
1.195161	3.989402	4.150907	3.082369	
1.165070	-1.861573	9.220346	2.586123	
1.177813	-6.840377	-2.355431	4.896066	
1.166990	8.132503	0.863968	-4.340932	
1.153506	0.016349	2.346619	6.700972	
1.141197	-0.057975	-2.723848	-7.157069	
1.138174	3.051736	2.133446	-2.160507	
1.132756	-0.668056	3.946449	0.717758	
1.167260	-5.730562	5.043541	2.804893	
1.172587	2.754677	-2.600000	-8.702468	
1.143969	0.471237	-7.989077	2.359621	
1.168829	-6.344760	-4.441401	1.954751	
1.151429	-0.061076	2.472855	-4.469875	
1.134376	-6.217458	-5.261073	-4.409034	
1.155254	0.356940	5.960394	-7.351013	
1.186634	-2.785951	-8.150443	5.005457	
1.112237	3.526472	1.391561	3.361477	
1.139555	-8.582542	-1.629998	4.044940	
1.139661	-2.181658	6.049106	1.295579	
1.139485	0.096973	-0.129866	-0.263454	
1.179664	-0.531587	-3.965122	1.298168	
1.121689	-0.544656	-0.845528	5.740004	
1.126793	0.349842	5.509032	-3.851477	
1.104733	-1.188378	-9.605446	-0.499737	
1.166728	6.753297	0.964553	-2.596741	
1.199998	8.766350	1.058235	-0.594936	
1.130245	-0.468482	2.093288	0.885988	
1.156226	0.287117	-2.845674	-2.449053	
1.108109	3.342393	-5.799418	-4.207518	
1.103512	-7.617183	-0.062099	-2.001881	
1.107525	-0.154605	-5.809810	5.643474	
1.101481	0.264969	-1.337529	8.877713	
1.174134	-2.657302	8.403304	1.154156	
1.126261	2.483248	-7.625606	-3.174867	
1.110576	-1.208013	-9.019250	1.360707	
1.169681	7.292045	6.582971	-1.140032	
1.120298	-5.701030	5.789107	2.295847	
1.188283	-5.373304	-1.807047	-6.750218	
1.156302	4.528191	0.870768	1.228265	
1.183618	-5.574308	-2.713112	6.883487	
1.103183	-1.242445	0.176673	2.007127	
1.168757	4.868691	0.425582	-8.165091	
1.174150	2.326658	3.662047	8.914156	
1.155330	-0.466260	1.533289	-3.674259	
1.108570	-7.383528	1.530714	6.096099	
1.173921	-8.168607	-4.764220	1.503118	
1.117682	-1.975989	-3.035618	8.263945	
1.114275	1.903594	-0.615158	-4.751309	
1.157534	-3.053970	-4.160705	4.776348	
1.116158	5.324535	-3.749497	6.543529	
1.171575	-2.617054	1.639749	-4.058084	
1.193853	-5.186393	-4.738720	-1.890147	
1.157564	4.507977	-2.256828	2.015228	
1.176915	2.566009	-0.091073	-3.690682	
1.142910	4.666696	-1.128601	-5.105862	
1.178094	-1.652185	9.657538	-1.318811	
1.155257	-2.699426	-8.419066	-4.626280	
1.114929	-0.647437	6.267023	7.367382	
1.108694	1.663708	-7.510912	5.194460	
1.198123	-1.039916	-1.845758	-3.558961	
1.175489	-1.320385	-4.563601	-4.018726	
1.178055	-3.850544	-3.186688	-7.204218	
1.174505	-0.014689	1.592500	2.510488	
1.154473	1.164490	6.471959	1.045248	
1.114264	1.862387	-0.390049	0.464809	
1.184543	-0.876471	-0.712349	-1.576436	
1.117643	-1.105411	9.833310	-1.152830	
1.180868	-5.923525	3.173651	4.582791	
1.164485	-2.503087	0.319442	-0.401299	
1.113541	-7.838064	-1.488969	2.587203	
1.120602	-5.996217	-4.628202	-6.173631	
1.102082	2.662343	-0.808734	-1.732203	
1.111192	0.275507	-4.703057	-2.767782	
1.121655	-3.153821	1.679403	6.277188	
1.191107	-5.631686	1.076019	-2.768841	
1.125505	-5.095161	2.862360	0.716637	
1.170909	2.451063	-3.840918	-6.557984	
1.121582	8.658584	0.749177	0.727431	
1.139996	2.629497	-0.453011	2.015901	
1.130114	-3.943770	-1.684849	6.807589	
1.190007	3.454487	5.191573	-2.545773	
1.167813	2.582370	-8.217305	2.332986	
1.141500	6.469500	-6.620172	-3.764657	
1.153901	0.988224	-0.186215	3.860681	
1.153935	-7.566355	0.673415	-0.291459	
1.158521	4.708768	3.896111	-7.771368	
1.110801	-7.246933	2.080588	-0.721343	
1.102045	5.309546	-0.603497	-4.674436	
1.125098	-0.804746	-7.020769	1.064573	
1.104084	7.519991	-4.211650	-2.130335	
1.176545	-1.959856	1.831658	3.678640	
1.142777	-2.919443	7.065155	-4.214412	
1.145235	5.122930	-3.206452	7.066664	
1.145568	2.981676	-3.269748	0.302168	
1.164340	1.287232	-4.349203	2.049882	
1.181488	0.031721	-2.051135	2.055558	
1.105352	5.471922	0.435670	-2.352610	
1.135253	6.500062	2.527468	1.082953	
1.188963	-5.442653	3.609133	2.649682	
1.183184	-0.155050	8.715604	-4.820504	
1.114492	-4.167686	-0.630213	5.124021	
1.147738	2.591430	-0.359613	-5.732402	
1.150781	-4.455961	2.639264	6.386224	
